eid,title,text,text_size,text_length,text_word_count,job_id,page_num,condition,highlighted_text,y,is_golden,worker_id,country,y_crowd,y_crowd_bin,decision_time,screen_height,screen_width,highlighting_quality,worker_participation
2-s2.0-84878728077,"Internet use among older adults: Association with health needs, psychological capital, and social capital","Background: Previous studies have identified socioeconomic status and health status as predictors of older adults' computer and Internet use, but researchers have not examined the relationships between older adults' health needs and psychological capital (emotional well-being and self-efficacy) and social capital (social integration/ties and support networks) to different types of Internet use. Objective: This study examined (1) whether older adults' health conditions and psychological and social capital differentiate Internet users from nonusers, and (2) whether the Internet users differed in their types of Internet use on the basis of their health conditions and psychological and social capital. Methods: Data for this study came from the National Health and Aging Trends Study, which is based on a nationally representative sample of US Medicare beneficiaries aged 65 years and older. The sample for this study were those who resided in the community in their own or others' homes (N=6680). Binary logistic regression analysis was used to compare health needs, psychological capital, and social capital among (1) any type of Internet users and nonusers, (2) Internet users who engaged in health-related tasks and Internet users who did not, (3) Internet users who engaged in shopping/banking tasks and Internet users who did not, and (4) Internet users only used the Internet for email/texting and all other Internet users. Results: Depressive and anxiety symptoms, measures of psychological capital, were negatively associated with Internet use among older adults (odds ratio [OR] 0.83, 95% CI 0.70-0.98, P=.03 and OR 0.79, 95% CI 0.65-0.97, P=.03, respectively), whereas most measures of social capital were positively associated with Internet use. Having more chronic medical conditions and engaging in formal volunteering increased the odds of Internet use for health-related tasks by 1.15 (95% CI 1.08-1.23, P<.001) and 1.28 (95% CI 1.05-1.57, P=.02), respectively, but anxiety symptoms decreased the odds (OR 0.74, 95% CI 0.55-0.99, P=.05). Religious service attendance was negatively associated with Internet use for shopping/banking activities (OR 0.75, 95% CI 0.62-0.91, P=.01). Anxiety symptoms increased the odds of using the Internet only for emails/texting (OR 1.75, 95% CI 1.12-2.75, P=.02), but formal volunteering decreased the odds (OR 0.63, 95% CI 0.43-0.92, P=.02). Other correlates of Internet use solely for emails/texting were older age (80-84 years and ≥85 years), a black or ""other"" racial/ethnic background, a high school education or less than high school, and lower income. Conclusions: The findings point to the importance of social capital in facilitating older adults' learning and adoption of Internet technology. Older adults who used the Internet for email/texting purposes only were the most socially and economically disadvantaged group of Internet users. Computer/Internet training for older adults and computer/Internet use for various purposes need to consider the significant role their social capital can play.",long,3062,449,1349655,1,83%,"[[""<span class=\""highlighted\"" data-timestamp=\""1541508058825\"" style=\""background-color: rgb(255, 255, 123);\"" data-highlighted=\""true\""></span>"",""This study examined"",""1"",422,19],[""<span class=\""highlighted\"" data-timestamp=\""1541508068300\"" style=\""background-color: rgb(255, 255, 123);\"" data-highlighted=\""true\""></span>"",""whether the Internet users differed in their types of Internet use on the basis of their health conditions and psychological and social capital."",""3"",134,144],[""<span class=\""highlighted\"" data-timestamp=\""1541508095695\"" style=\""background-color: rgb(255, 255, 123);\"" data-highlighted=\""true\""></span>"",""Internet users only used the Internet for email/texting"",""5"",644,55]]",1,True,0d214d7e26f42beaf1c92eaa0bc98891f93b684a,VEN,no,0,71.699,625,1343,good,1
2-s2.0-84929399216,Development of patient-centered home healthcare communication system,"Purpose: For effective home health care, doctors, nurses, and other health care professionals must come together from various organizations, and they are required to work as a team. However, information is often insufficiently shared among members of the health care staff. Currently in Japan, an ordinary paper notebook is used to facilitate communication among health care professionals, and sharing information with this method of communication is sometimes difficult to do in a timely fashion. The authors improved a previously developed iPad application for home health care named 'e-Renraku Notebook' (e-RN), i.e., e-Communication Notebook; 'Renraku' means 'communication' or 'contact' in Japanese1. eRN enables home care patients and their families to input the daily status of patients and to exchange information with the health care staff in a timely manner. The authors report the results of a study of its utility. Method: The characteristics of the e-RN are as follows. (i) Unlike an ordinary electronic medical chart, care recipients and their families can input data and also can access all of the data. (ii) Letters are large enough for the elderly to read easily, as shown in Figure 1, and the operation is intuitive. (iii) The system can be accessed anywhere by using an LTE/3G wireless network. (iv) The e-RN performs speech-to-text conversion. (v) It allows sharing of photos and movies. To develop the system, the authors used cloud computing for data management. When exchanging information via the internet, the server requires authentication, and all exchanged information is encrypted. All of the user access histories are saved in the database of the server. Home care patients and health care staff were furnished e-RNinstalled iPads for two months to input their schedules and their daily status, such as vital signs, and to exchange messages with each other. For evaluation of the system, the authors carried out a survey before and after usage of the system. Results &amp; Discussion: Twenty home care patients and their health care teams in four regions of Kyoto Prefecture participated in the trial. More than half of the information input was conducted by patients and their families, followed by nurses, and the other health care professionals. About 30% of the communications were related to daily life, excluding health information or inquiries. The communication was made primarily between patients/families and nurses, and communication between patients/families and other health care professionals was not rare. The authors developed a new system which allows home health care information to be shared by anyone, anywhere by utilizing the e-RN. The e-RN is effective for timely sharing of information, and the contents of home health care status can be visualized. The e-RN may facilitate collaboration among people in various professions. Effective usage of the e-RN has the potential to improve the quality of home health care and to bring a sense of connectedness to patients/families and their health care staff members.",long,3063,476,1349655,1,83%,"[[""<span class=\""highlighted\"" data-timestamp=\""1541459925749\"" style=\""background-color: rgb(255, 255, 123);\"" data-highlighted=\""true\""></span>"",""The authors improved a previously developed iPad application for home health care named 'e-Renraku Notebook' (e-RN), i.e., e-Communication Notebook; 'Renraku' means 'communication' or 'contact' in Japanese1. eRN enables home care patients and their families to input the daily status of patients and to exchange information with the health care staff in a timely manner."",""1"",511,370]]",1,True,0d214d7e26f42beaf1c92eaa0bc98891f93b684a,VEN,yes,1,20.410999999999998,625,1343,good,1
2-s2.0-84929417329,Creation of a 'Caricature Robot' for social inclusion of older adults,"Purpose: Communication and social participation for older adults has become an increasingly important need within an aging society. Telepresence Robots carry with them a set of technologies that provide a distinct advantage in helping older adults maintain social inclusion1. One challenging problem is how to include a robot in the homes of older adults and caregivers, while making it feel like a natural part of their daily life? This paper presents the development of WOBOT, which is a hybrid telepresence and companionship robot that offers interactive communication through video conferencing and tele-operated facial expressions, body motions, and built-in autonomous reactions. WOBOT is simple, non-humanoid robot that emphasizes 'fun' rather than 'functions', hoping to aid our elders in communication, leisure, and companionship. Method: WOBOT is our first design of a series of 'Caricature Robots', which are nonhumanoid robots that show humanoid motions in simplified or exaggerated ways. When stationary, WOBOT appears as a photo frame with two hands holding a tablet computer (Figure 1). With three degrees of freedom in motion, WOBOT's motion design is based on principles of cartoon character design2, used by animators to produce animated films. WOBOT brings some of the features of animated characters into real motions. Figure 2 shows the information structure of WOBOT. The remote user manipulates WOBOT through the user interface on a smart phone/tablet/PC to show cartoon-like facial expressions and body motions while video conferencing with the local user, the older adult staying with the robot in their home environment. By providing both verbal and nonverbal elements of interpersonal communication, the robot can better serve as the family members' or caregivers' avatar for expressing their care to the older adults at home. WOBOT is not only a communication gate, but also offers a set of autonomous reactions to interact with the older adults like a companion robot. WOBOT is in a ""Body and Brain"" system structure that enables it to be an open platform. New applications can be added by developing Apps on the tablet (brain), which transmits commands to the robotic platform through Bluetooth to perform requested motions. Result and Discussion: A lab-based evaluation, in which 16 older adults aged 52 to 80 interacted with a facilitator through WOBOT, showed positive results regarding seniors' acceptance of WOBOT. Older adults' levels of anxiety were low while interacting with WOBOT, based on their heart rate; also, the level of concentration while interacting with WOBOT was high, based on eye tracking records. With the aim of creating robots acceptable to seniors' for use in their homes, and following the Caricature Robot approach to expression and movement design, WOBOT Junior - a smaller version, to be controlled by a smart phone - is currently under development.",long,2910,450,1349655,1,83%,"[[""<span class=\""highlighted\"" data-timestamp=\""1541183331141\"" style=\""background-color: rgb(255, 255, 123);\"" data-highlighted=\""true\""></span>"",""WOBOT is our first design of a series of 'Caricature Robots',"",""1"",861,61]]",1,True,0d214d7e26f42beaf1c92eaa0bc98891f93b684a,VEN,yes,1,50.559,625,1343,bad,1
2-s2.0-84938563749,Web-enabled conversational interactions as a method to improve cognitive functions: Results of a 6-week randomized controlled trial,"Introduction Increasing social interaction could be a promising intervention for improving cognitive function. We examined the feasibility of a randomized controlled trial to assess whether conversation-based cognitive stimulation through personal computers, webcams, and a user-friendly interactive Internet interface had high adherence and a positive effect on cognitive function among older adults without dementia. Methods Daily 30-minute face-to-face communications were conducted during a 6-week trial period in the intervention group. The control group received only a weekly telephone interview. The cognitive status of normal subjects and those with mild cognitive impairment was operationally defined as a global clinical dementia rating of 0 and 0.5, respectively. Age, sex, education, mini mental state examination score, and clinical dementia rating score were balancing factors in randomization. The subjects were recruited using mass-mailing invitations. The pre- to postintervention differences in the cognitive test scores and loneliness scores were compared between the control and intervention groups using linear regression models. Results Eighty-three subjects participated (41 in the intervention group and 42 in the control group). Their mean ± standard deviation age was 80.5 ± 6.8 years. Adherence to the protocol was high. There was no dropout and mean percentage of days completed of the targeted trial days among the intervention group was 89% (range 77%-100%). Among the cognitively intact participants, the intervention group improved more than did the control group on a semantic fluency test (P =.003) at the post-trial assessment and a phonemic fluency test (P =.004) at the 18-week assessments. Among those with mild cognitive impairment, a trend (P =.04) toward improved psychomotor speed was observed in the intervention group. Conclusion Daily conversations by way of user-friendly Internet communication programs demonstrated high adherence. Among the cognitively intact, the intervention group showed greater improvement in tests of language-based executive functions. Increasing daily social contacts through communication technologies could offer cost-effective home-based prevention methods. Additional studies with a longer follow-up duration are required to examine whether the intervention slows cognitive declines and delays the onset of dementia. © 2015 The Authors. Published by Elsevier Inc. on behalf of the Alzheimer's Association.",long,2482,345,1349655,1,83%,"[[""<span class=\""highlighted\"" data-timestamp=\""1541176057574\"" style=\""background-color: rgb(255, 255, 123);\"" data-highlighted=\""true\""></span>"",""We examined the feasibility of a randomized controlled trial to assess whether conversation-based cognitive stimulation through personal computers, webcams, and a user-friendly interactive Internet interface had high adherence and a positive effect on cognitive function among older adults without dementia"",""1"",124,306]]",1,True,0d214d7e26f42beaf1c92eaa0bc98891f93b684a,VEN,yes,1,705.2869999999999,625,1343,good,1
2-s2.0-84878728077,"Internet use among older adults: Association with health needs, psychological capital, and social capital","Background: Previous studies have identified socioeconomic status and health status as predictors of older adults' computer and Internet use, but researchers have not examined the relationships between older adults' health needs and psychological capital (emotional well-being and self-efficacy) and social capital (social integration/ties and support networks) to different types of Internet use. Objective: This study examined (1) whether older adults' health conditions and psychological and social capital differentiate Internet users from nonusers, and (2) whether the Internet users differed in their types of Internet use on the basis of their health conditions and psychological and social capital. Methods: Data for this study came from the National Health and Aging Trends Study, which is based on a nationally representative sample of US Medicare beneficiaries aged 65 years and older. The sample for this study were those who resided in the community in their own or others' homes (N=6680). Binary logistic regression analysis was used to compare health needs, psychological capital, and social capital among (1) any type of Internet users and nonusers, (2) Internet users who engaged in health-related tasks and Internet users who did not, (3) Internet users who engaged in shopping/banking tasks and Internet users who did not, and (4) Internet users only used the Internet for email/texting and all other Internet users. Results: Depressive and anxiety symptoms, measures of psychological capital, were negatively associated with Internet use among older adults (odds ratio [OR] 0.83, 95% CI 0.70-0.98, P=.03 and OR 0.79, 95% CI 0.65-0.97, P=.03, respectively), whereas most measures of social capital were positively associated with Internet use. Having more chronic medical conditions and engaging in formal volunteering increased the odds of Internet use for health-related tasks by 1.15 (95% CI 1.08-1.23, P<.001) and 1.28 (95% CI 1.05-1.57, P=.02), respectively, but anxiety symptoms decreased the odds (OR 0.74, 95% CI 0.55-0.99, P=.05). Religious service attendance was negatively associated with Internet use for shopping/banking activities (OR 0.75, 95% CI 0.62-0.91, P=.01). Anxiety symptoms increased the odds of using the Internet only for emails/texting (OR 1.75, 95% CI 1.12-2.75, P=.02), but formal volunteering decreased the odds (OR 0.63, 95% CI 0.43-0.92, P=.02). Other correlates of Internet use solely for emails/texting were older age (80-84 years and ≥85 years), a black or ""other"" racial/ethnic background, a high school education or less than high school, and lower income. Conclusions: The findings point to the importance of social capital in facilitating older adults' learning and adoption of Internet technology. Older adults who used the Internet for email/texting purposes only were the most socially and economically disadvantaged group of Internet users. Computer/Internet training for older adults and computer/Internet use for various purposes need to consider the significant role their social capital can play.",long,3062,449,1349655,1,base,,1,True,12e33880bae1b64a279de91f00ae810b771f6d56,TUR,yes,1,41.916000000000004,626,1349,,1
2-s2.0-84880120348,Community-acquired pneumonia: Symptoms and burden of illness at diagnosis among US adults aged 50 years and older,"Purpose: Community-acquired pneumonia (CAP) is a leading cause of morbidity and mortality in older adults, yet few studies have comprehensively measured the burden of CAP symptoms and their impact from the patient perspective. Our Web-survey used the newly developed CAP burden of illness questionnaire (CAP-BIQ) designed to assess the presence of key symptoms, comorbid conditions affected by CAP, psychosocial impacts, productivity, and CAP-associated physician visits in US adults aged 50 years and older. Methods: The CAP-BIQ was developed from semi-structured one-on-one interviews and finalized after cognitive debriefings with recently diagnosed CAP patients. The CAP-BIQ was then administered to 500 survey participants with a CAP diagnosis within the past 120 days confirmed by chest imaging recruited from a Web-based panel. Analyses of survey results were weighted for national representativeness, and were compared between relevant age, hospitalization status, and pneumonia-risk subgroups. Results: The survey participants' mean age was 62.4 years; 45 % were men; and 39.6 % were hospitalized due to CAP. On average, the surveys were completed 56.9 days after pneumonia diagnosis. Nearly all participants reported tiredness, cough, body aches, weakness, shortness of breath, wheezing, and a weak appetite at the time of diagnosis (99.0, 96.8, 96.9, 94.1, 89.1, 85.8, and 78.5 %, respectively). There was generally greater symptom prevalence at diagnosis in younger, nonhospitalized, or high-risk subgroups when compared to their respective older, hospitalized, or low-risk counterparts. Most participants reported at least one cough-related and weakness-related impact on their daily life and activities from CAP. Over three quarters of the respondents (77.4 %) needed assistance from a friend or family member during their bout with pneumonia and a majority of respondents (83.6 %) were satisfied with the care they received from their doctors across the course of their illness. Conclusions: This study systematically assessed CAP symptoms and their impacts using the CAP-BIQ, a questionnaire with established content validity. At CAP diagnosis, the range of patient-reported symptoms was broader than previous studies have reported. Additionally, the overwhelming need for caregiver assistance demonstrates the burden this illness places on older adults. © 2013 Springer International Publishing Switzerland.",long,2424,345,1349655,1,base,,0,True,12e33880bae1b64a279de91f00ae810b771f6d56,TUR,no,0,44.144,626,1349,,1
2-s2.0-84884552264,"Mental health status, including depression and quality of life among members of an elderly club in suburban Bangkok.","Evolution of medical technologies extent human life expectancy. The United Nations found Thai elderly population were increased rapidly compared with other developing countries. Global estimations of the burden of disease show that mental illness plays a prominent role. Elderly club is one of the several ways to promote social interaction, gain self esteem, slow progression of physical and mental disabilities in old age people. However, the activities which certainly proper for each elderly group remains unclear because various demographic data background of elderly in each area. To determine the mental health status, including depression and quality of life among members of the Thammasat hospital elderly club which covers elderly members in northen Bangkok, Pathumthani and Ayutthaya province. A cross-sectional descriptive study was conducted. Seventy members were sampled for interview from 207 members. The assessment tools were Thai Mental Health Indicator (TMHI-54), Thai Geriatric Depression Scale (TGDS), Stress self assessment questionnaire, and World Health Organization Quality of Life-Brief-Thai Version (WHOQOL-BREF-THAI). The majority of the sample was females (78.6%). The age ranged from 60 to 84 years old (mean 70.24). The prevalences of psychological problems were; poor mental health (12.90%), depression (5.7%) and stress (15.2%). The sample reported poorer quality of life on 3 sub-domains of WHOQOL; physical (2.9%), psychological (1.4%) and social relationship (4.30%) domains. The level of depression, reported by those who had not enough income, was significantly higher than those who had enough income (p = 0.022). Quality of life (physical and social relationship domain) among those aged younger than 70 years, was better than that among those aged 70 or older (p = 0.024 and p = 0.023 respectively). Quality of life (psychological domain) among those who had not enough income, was significantly poorer than those with enough income (p = 0.020). Quality of life in term of social relationship was better among those living in urban areas (p = 0.037) or having better education (p = 0.014). Regular or irregular club's activity attending was not related with mental status and quality of life. The majority of the sample had equal or better mental health status and quality of life compared with the general population. The prevalence of depression was slightly lower than other Thai studies.",long,2432,368,1349655,1,base,,0,True,12e33880bae1b64a279de91f00ae810b771f6d56,TUR,yes,1,40.624,626,1349,,1
2-s2.0-84887957045,Participatory design with seniors: Design of future services and iterative refinements of interactive eHealth services for old citizens,"Background: There is an increasing social isolation among the elderly today. This will be an even larger issue in the future with growing numbers of elderly and less resources, for example, in terms of economy and staff. Loneliness and social isolation can, however, be addressed in several ways using different interactive eHealth services. Objective: This case study investigated novel eHealth services for the elderly, and their usage of a social interactive device designed especially for them. Methods: In this work, we used an innovative mobile communication device connected to the television (TV), which worked as a remotely controlled large interactive screen. The device was tested by 8 volunteers who visited a senior center. They were between 65 and 80 years of age and lived in their own homes. Throughout the 1.5 year-long project, 7 design workshops were held with the seniors and the staff at the center. During these workshops, demands and preferences regarding existing and new services were gathered. At the end of the project the participants' experience of the device and of the services was elaborated in 3 workshops to get ideas for improved or new meaningful services. During the data analyses and development process, what seniors thought would be useful in relation to what was feasible was prioritized by the development company. Results: Regarding daily usage, the seniors reported that they mainly used the service for receiving information from the senior center and for communication with other participants in the group or with younger relatives. They also read information about events at the senior center and they liked to perform a weekly sent out workout exercise. Further, they played games such as Memory and Sudoku using the device. The service development focused on three categories of services: cognitive activities, social activities, and physical activities. A cognitive activity service that would be meaningful to develop was a game for practicing working memory. In the social activities category, the seniors wanted different quizzes and multi-player games. For physical activities, the seniors desired more workout exercises and suggestions for guided walking routes. A new category, ""information and news"", was suggested since they lacked services like senior-customized global and local news. Conclusions: This study showed the importance of input from a group of seniors when designing new services for elderly citizens. Besides input to interactive eHealth service development for seniors, this study showed the importance of a social context around such work. The seniors were very engaged throughout the project and workshops were frequently visited and the seniors became friends. The high amount of input from the seniors could be explained in terms of social inclusion; they belonged to a group and each member was considered important for the work. The friendly workshop atmosphere facilitated new ideas and redesign of the services. © Isabella Scandurra, Marie Sjölinder.",long,3032,466,1349655,1,base,,1,True,12e33880bae1b64a279de91f00ae810b771f6d56,TUR,yes,1,23.221,626,1349,,1
2-s2.0-84929399216,Development of patient-centered home healthcare communication system,"Purpose: For effective home health care, doctors, nurses, and other health care professionals must come together from various organizations, and they are required to work as a team. However, information is often insufficiently shared among members of the health care staff. Currently in Japan, an ordinary paper notebook is used to facilitate communication among health care professionals, and sharing information with this method of communication is sometimes difficult to do in a timely fashion. The authors improved a previously developed iPad application for home health care named 'e-Renraku Notebook' (e-RN), i.e., e-Communication Notebook; 'Renraku' means 'communication' or 'contact' in Japanese1. eRN enables home care patients and their families to input the daily status of patients and to exchange information with the health care staff in a timely manner. The authors report the results of a study of its utility. Method: The characteristics of the e-RN are as follows. (i) Unlike an ordinary electronic medical chart, care recipients and their families can input data and also can access all of the data. (ii) Letters are large enough for the elderly to read easily, as shown in Figure 1, and the operation is intuitive. (iii) The system can be accessed anywhere by using an LTE/3G wireless network. (iv) The e-RN performs speech-to-text conversion. (v) It allows sharing of photos and movies. To develop the system, the authors used cloud computing for data management. When exchanging information via the internet, the server requires authentication, and all exchanged information is encrypted. All of the user access histories are saved in the database of the server. Home care patients and health care staff were furnished e-RNinstalled iPads for two months to input their schedules and their daily status, such as vital signs, and to exchange messages with each other. For evaluation of the system, the authors carried out a survey before and after usage of the system. Results &amp; Discussion: Twenty home care patients and their health care teams in four regions of Kyoto Prefecture participated in the trial. More than half of the information input was conducted by patients and their families, followed by nurses, and the other health care professionals. About 30% of the communications were related to daily life, excluding health information or inquiries. The communication was made primarily between patients/families and nurses, and communication between patients/families and other health care professionals was not rare. The authors developed a new system which allows home health care information to be shared by anyone, anywhere by utilizing the e-RN. The e-RN is effective for timely sharing of information, and the contents of home health care status can be visualized. The e-RN may facilitate collaboration among people in various professions. Effective usage of the e-RN has the potential to improve the quality of home health care and to bring a sense of connectedness to patients/families and their health care staff members.",long,3063,476,1349655,1,base,,1,True,12e33880bae1b64a279de91f00ae810b771f6d56,TUR,yes,1,95.18299999999999,626,1349,,1
2-s2.0-84982883886,"Cognitive–behavioural therapy-based intervention to reduce fear of falling in older people: Therapy development and randomised controlled trial – the strategies for increasing independence, confidence and energy (STRIDE) study","Background Falls cause fear, anxiety and loss of confidence, resulting in activity avoidance, social isolation and increasing frailty. The umbrella term for these problems is ‘fear of falling’, seen in up to 85% of older adults who fall. Evidence of effectiveness of physical and psychological interventions is limited, with no previous studies examining the role of an individually delivered cognitive–behavioural therapy (CBT) approach. Objectives Primary objectiveTo develop and then determine the effectiveness of a new CBT intervention (CBTi) delivered by health-care assistants (HCAs) plus usual care compared with usual care alone in reducing fear of falling. Secondary objectivesTo measure the impact of the intervention on falls, injuries, functional abilities, anxiety/depression, quality of life, social participation and loneliness; investigate the acceptability of the intervention for patients, family members and professionals and factors that promote or inhibit its implementation; and measure the costs and benefits of the intervention.  Design Phase ICBTi development. Phase IIParallel-group patient randomised controlled trial (RCT) of the new CBTi plus usual care compared with usual care alone.  Setting Multidisciplinary falls services. Participants Consecutive community-dwelling older adults, both sexes, aged ≥ 60 years, with excessive or undue fear of falling per Falls Efficacy Scale–International (FES-I) score of > 23. Interventions Phase IDevelopment of the CBTi. The CBTi was developed following patient interviews and taught to HCAs to maximise the potential for uptake and generalisability to a UK NHS setting. Phase IIRCT. The CBTi was delivered by HCAs weekly for 8 weeks, with a 6-month booster session plus usual care.  Main outcome measures These were assessed at baseline, 8 weeks, 6 months and 12 months. Primary outcome measureFear of falling measured by change in FES-I scores at 12 months. Secondary outcome measures These comprised falls, injuries, anxiety/depression [Hospital Anxiety and Depression Scale (HADS)], quality of life, social participation, loneliness and measures of physical function. There were process and health-economic evaluations alongside the trial.  Results Four hundred and fifteen patients were recruited, with 210 patients randomised to CBTi group and 205 to the control group. There were significant reductions in mean FES-I [–4.02; 95% confidence interval (CI) –5.95 to –2.1], single-item numerical fear of falling scale (–1.42; 95% CI –1.87 to 1.07) and HADS (–1; 95% CI –1.6 to –0.3) scores at 12 months in the CBTi group compared with the usual care group. There were no differences in the other secondary outcome measures. Most patients found the CBTi acceptable. Factors affecting the delivery of the CBTi as part of routine practice were identified. There was no evidence that the intervention was cost-effective. Conclusions Our new CBTi delivered by HCAs significantly improved fear of falling and depression scores in older adults who were attending falls services. There was no impact on other measures. Further work Further work should focus on a joint CBTi and physical training approach to fear of falling, more rational targeting of CBTi, the possibility of mixed group and individual CBTi, and the cost-effectiveness of provision of CBTi by non-specialists. Trial registration Current Controlled Trials ISRCTN78396615. Funding This project was funded by the NIHR Health Technology Assessment programme and will be published in full in Health Technology Assessment; Vol. 20, No. 56. See the NIHR Journals Library website for further project information. © Queen’s Printer and Controller of HMSO 2016.",long,3687,540,1349655,1,base,,0,True,12e33880bae1b64a279de91f00ae810b771f6d56,TUR,no,0,49.568999999999996,626,1349,,1
2-s2.0-84945962016,Smart remote control design for seniors,"Technology is present in almost all aspects of our modern lives, and technological advances have been more and more prevalent. One would expect this to facilitate everybody’s life, rendering common tasks more practical and easier to perform, but that is often not the case - at least not for the elderly. Older people have significant difficulties in using technological equipment due to the visual, physical, cognitive and hearing limitations associated with the natural aging process; these aspects must be taken into account if the intention is that of integrating technology in the lives of the elderly. In order to improve the quality of life of the elderly, as well as to prevent their social isolation, a mobile device application was developed to act as an intelligent remote control. This mobile application deals with data from two different platforms that were previously developed for improving the quality of life of the senior population: HbbTV and +Social. The features built into this virtual remote control include the integration with the +Social platform, as well as a speech recognition mechanism, and the possibility of making and receiving video calls with an integrated contacts list. A comprehensive study was carried out, focusing on recommendations and rules for graphical interfaces for the elderly, so as to allow equipping the application with adequate usability standards. The most relevant result was the definition of a list of guidelines used to steer the development of the interface. An investigation of mechanisms and technologies for enabling the implementation of the required functionalities was also carried out in order to define methodologies for freeing the user from the need of possessing any level of computer literacy. A series of usability tests was also performed to validate the viability of the remote control application. These tests allowed assessing the quality of the application, especially concerning the Graphical User Interface, as well as to receive feedback from potential end users. Based on the data collected during the test phase we conclude that this product is useful and that it responds to a current need. © Springer International Publishing Switzerland 2015.",long,2228,348,1349655,2,base,,1,True,12e33880bae1b64a279de91f00ae810b771f6d56,TUR,yes,1,4.042,626,1349,,1
2-s2.0-26444489161,Design and pilot results of a single blind randomized controlled trial of systematic demand-led home visits by nurses to frail elderly persons in primary care [ISRCTN05358495],"Background: The objective of this article is to describe the design of an evaluation of the cost-effectiveness of systematic home visits by nurses to frail elderly primary care patients. Pilot objectives were: 1. To determine the feasibility of postal multidimensional frailty screening instruments; 2. to identify the need for home visits to elderly. Methods: Main study: The main study concerns a randomized controlled in primary care practices (PCP) with 18 months follow-up and blinded PCPs. Frail persons aged 75 years or older and living at home but neither terminally ill nor demented from 33 PCPs were eligible. Trained community nurses (1) visit patients at home and assess the care needs with the Resident Assessment Instrument-Home Care, a multidimensional computerized geriatric assessment instrument, enabling direct identification of problem areas; (2) determine the care priorities together with the patient; (3) design and execute interventions according to protocols; (4) and visit patients at least five times during a year in order to execute and monitor the care-plan. Controls receive usual care. Outcome measures are Quality of life, and Quality Adjusted Life Years; time to nursing home admission; mortality; hospital admissions; health care utilization. Pilot 1: Three brief postal multidimensional screening measures to identify frail health among elderly persons were tested on percentage complete item response (selected after a literature search): 1) Vulnerable Elders Screen, 2) Strawbridge's frailty screen, and 3) COOP-WONCA charts. Pilot 2: Three nurses visited elderly frail patients as identified by PCPs in a health center of 5400 patients and used an assessment protocol to identify psychosocial and medical problems. The needs and experiences of all participants were gathered by semi-structured interviews. Discussion: The design holds several unique elements such as early identification of frail persons combined with case-management by nurses. From two pilots we learned that of three potential postal frailty measures, the COOP-WONCA charts were completed best by elderly and that preventive home visits by nurses were positively evaluated to have potential for quality of care improvement. © 2005 van Hout et al; licensee BioMed Central Ltd.",long,2284,338,1349655,2,base,,0,False,12e33880bae1b64a279de91f00ae810b771f6d56,TUR,no,0,55.063,626,1349,,1
2-s2.0-84959018208,Case management promotion of social media for the elderly who live alone,"Purpose: Professional case managers advocate patient access to necessary and appropriate services, while educating the patient and family and/or caregiver about resource availability within practice settings. The purpose of this article is to explain the role case managers can have to promote the use of social media by the elderly, as a means to decrease their loneliness and isolation. Primary Practice Settings: The promotion of the use of social media will take place in the community setting, involving willing and competent elderly patients who live alone. It is framed as one strategy to help combat loneliness. The primary target audiences for this initiative are case managers who work in the community, as they are the ones who have contact with this population. However, hospital case managers could also benefi t, as they need to be aware of ways to help discharged elderly patients feel more connected to their community; the use of social media is one way to achieve this outcome. Findings: The elderly population experience changes brought on by their longer life. One of those changes or undesirable effects is an increase in social isolation and experiencing loneliness. There are many factors that contribute to loneliness and social isolation in the elderly such as a change in fi nancial situations, death, divorce, or migration. Utilizing the capabilities of the internet, coupled with the use of social media (e.g., Facebook), can facilitate opening up a virtual world where the elderly can communicate with family and friends, make new friends, or occupy their time with the many interactive games that are available online. Implications for Case Management Practice: Case managers should increase their awareness to identify patients who are socially isolated; the outcome is to decrease the risk of developing a major depressive disorder. Community case managers might at times be the only professional health care givers who are visiting patients in their home; therefore, they should also be aware of the signs and symptoms of depression so they can encourage patients to get the necessary help needed as soon as possible. This article identifi es key case management strategies to promote the use of social media by isolated elderly clients that include assessment of their learning needs and capabilities, devising a plan of action, implementation of technology, and evaluation and follow-up of the implementation. © Copyright 2016 Wolters Kluwer Health, Inc. All rights reserved.",long,2510,394,1349655,2,base,,1,False,12e33880bae1b64a279de91f00ae810b771f6d56,TUR,yes,1,31.666,626,1349,,1
